"","Time","0ugmL_SIgA","30ugmL_SIgA","300ugmL_SIgA","0ugmL_SD","30ugmL_SD","300ugmL_SD","0_lower","0_upper","30_lower","30_upper","300_lower","300_upper"
"804",3350.45175,0.60175,0.3945,0.68575,0.199330546245844,0.210746886097992,0.199330546245844,0.402419453754156,0.801080546245844,0.183753113902008,0.605246886097992,0.486419453754156,0.885080546245844
"805",3354.602,0.603,0.395,0.6885,0.198016834301194,0.209456439385377,0.198016834301194,0.404983165698806,0.801016834301194,0.185543560614623,0.604456439385377,0.490483165698806,0.886516834301194
"806",3358.76866666667,0.601,0.394,0.68325,0.196025508544169,0.205570750189158,0.196025508544169,0.404974491455831,0.797025508544169,0.188429249810842,0.599570750189158,0.487224491455831,0.879275508544169
"807",3362.91866666667,0.596,0.39075,0.68125,0.194221523009166,0.204973778810852,0.194221523009166,0.401778476990834,0.790221523009166,0.185776221189148,0.595723778810852,0.487028476990834,0.875471523009166
"808",3367.06866666667,0.593,0.38225,0.6765,0.192895481198152,0.198441217156786,0.192895481198152,0.400104518801848,0.785895481198152,0.183808782843214,0.580691217156786,0.483604518801848,0.869395481198152
"809",3371.23558333333,0.59075,0.38275,0.676,0.187638837486628,0.196730780509812,0.187638837486628,0.403111162513372,0.778388837486628,0.186019219490188,0.579480780509812,0.488361162513372,0.863638837486628
"810",3375.38533333333,0.58725,0.3785,0.67325,0.187734520000984,0.19086557224043,0.187734520000984,0.399515479999016,0.774984520000984,0.18763442775957,0.56936557224043,0.485515479999016,0.860984520000984
"811",3379.53533333333,0.58325,0.375,0.6695,0.182864931939761,0.185549633970716,0.182864931939761,0.400385068060239,0.766114931939761,0.189450366029284,0.560549633970716,0.486635068060239,0.852364931939761
"812",3383.68533333333,0.58025,0.37375,0.66925,0.182375756795323,0.187860542246991,0.182375756795323,0.397874243204677,0.762625756795323,0.185889457753009,0.561610542246991,0.486874243204677,0.851625756795323
"813",3387.85225,0.57725,0.37525,0.66125,0.181026701529544,0.190772115362807,0.181026701529544,0.396223298470456,0.758276701529544,0.184477884637193,0.566022115362807,0.480223298470456,0.842276701529544
"814",3392.00225,0.5735,0.36675,0.65575,0.178550413049088,0.180241504654172,0.178550413049088,0.394949586950912,0.752050413049088,0.186508495345828,0.546991504654172,0.477199586950912,0.834300413049088
"815",3396.16891666667,0.57125,0.371,0.65075,0.177262517188491,0.182368445735549,0.177262517188491,0.393987482811509,0.748512517188491,0.188631554264451,0.553368445735549,0.473487482811509,0.828012517188491
"816",3400.31891666667,0.569,0.3665,0.65,0.176029116909675,0.17843089231782,0.176029116909675,0.392970883090325,0.745029116909675,0.18806910768218,0.54493089231782,0.473970883090325,0.826029116909675
"817",3404.46891666667,0.55925,0.36575,0.64325,0.16835280415445,0.169969605125936,0.16835280415445,0.39089719584555,0.72760280415445,0.195780394874064,0.535719605125936,0.47489719584555,0.81160280415445
"818",3408.61891666667,0.564,0.36925,0.64525,0.170153607073138,0.177810760829222,0.170153607073138,0.393846392926862,0.734153607073138,0.191439239170778,0.547060760829222,0.475096392926862,0.815403607073139
"819",3412.78558333333,0.55625,0.36775,0.6385,0.166186642062471,0.172558202741375,0.166186642062471,0.390063357937528,0.722436642062471,0.195191797258625,0.540308202741375,0.472313357937528,0.804686642062471
"820",3416.93558333333,0.55425,0.36,0.63425,0.163501274205025,0.16707757679194,0.163501274205025,0.390748725794975,0.717751274205025,0.19292242320806,0.52707757679194,0.470748725794975,0.797751274205025
